participant_id,additional_doses,ad_recall,ad_emotion,trust_medical_endline,trust_government_endline,trust_pharma_endline,trust_media_endline,understand_vaccines_endline,vaccine_immunity_endline,personal_choice_endline,social_influence_endline,social_media_impact_endline,external_pressure_endline,judged_endline,bad_reaction_endline,variant_concern_endline,safety_concern_endline,conflicting_info_endline,short_term_effects_endline,long_term_effects_endline,risk_exaggerated_endline,preventive_measures_endline,access_delay_endline,incentives_help_endline,overall_view_change
1982,Yes,No,"Overwhelmed, More anxious about side effects",3,5,5,5,5,3,3,1,5,5,3,5,2,4,5,2,2,5,4,1,4,Does not change
952,No,No,No strong feelings (neutral),3,2,2,5,5,2,5,2,4,3,1,4,4,1,5,3,4,5,1,5,2,Much more negative
482,No,No,No strong feelings (neutral),3,3,4,3,3,5,1,5,2,3,2,4,3,3,5,5,2,3,4,4,3,Does not change
1908,Yes,No,No strong feelings (neutral),1,1,5,4,2,4,1,3,4,2,3,5,4,2,3,3,3,5,4,1,3,Does not change
4555,No,No,No strong feelings (neutral),4,3,2,2,4,2,4,5,2,3,3,5,5,4,3,5,3,5,5,3,1,Does not change
4922,No,No,NA,3,4,5,5,3,4,4,5,4,4,3,2,5,5,4,4,2,5,2,5,2,Does not change
1546,Yes,No,NA,1,2,4,3,3,3,3,3,3,4,2,4,1,2,3,4,4,4,5,4,4,Does not change
2808,Yes,No,"More confident in vaccines, Overwhelmed",3,5,4,3,2,5,4,3,4,4,3,1,5,5,5,3,3,4,3,1,4,Does not change
4865,Yes,Yes,More confident in vaccines,4,3,2,5,5,5,3,4,2,1,2,5,3,1,1,1,1,2,3,3,1,Positive
2259,No,Yes,More confident in vaccines,5,3,4,3,4,5,2,2,5,1,1,5,2,5,2,1,2,1,3,3,3,Does not change
1007,Yes,No,No strong feelings (neutral),4,3,3,4,4,5,4,4,5,2,1,2,2,3,2,3,4,5,2,2,4,Does not change
3079,No,No,NA,5,2,2,2,2,2,2,5,2,5,3,5,5,5,4,3,5,3,3,3,4,Does not change
1616,Yes,Yes,No strong feelings (neutral),5,4,5,3,5,5,1,4,3,3,2,1,1,1,3,1,5,2,3,2,2,Much more negative
3269,Yes,No,More confident in vaccines,5,3,4,4,3,5,4,5,4,3,2,5,5,2,5,2,5,2,4,4,1,Positive
3371,Yes,Yes,NA,5,4,5,4,2,1,3,2,3,5,2,3,2,4,5,1,2,1,1,2,1,Does not change
830,No,Yes,More confident in vaccines,4,5,2,5,5,2,4,3,3,1,1,3,2,4,2,2,3,2,2,4,2,Does not change
640,Yes,Yes,More confident in vaccines,5,5,5,2,5,3,2,5,4,1,1,2,2,1,4,2,2,1,1,1,2,Does not change
737,Yes,Yes,More confident in vaccines,5,1,5,5,5,3,3,1,4,1,1,1,3,5,1,2,2,4,3,1,2,Does not change
2722,Yes,No,No strong feelings (neutral),1,1,4,1,2,5,2,2,3,4,4,4,4,2,5,3,3,4,5,5,4,Does not change
4419,No,Yes,Overwhelmed,1,3,2,4,3,3,3,3,1,2,4,3,3,3,5,3,4,4,5,4,3,Does not change
906,Yes,No,No strong feelings (neutral),3,2,5,3,1,4,3,2,2,1,4,1,3,3,4,5,4,2,4,4,4,Negative
4171,No,No,NA,2,4,4,3,4,2,5,5,2,3,4,1,4,1,5,2,1,3,2,4,3,Does not change
870,No,No,No strong feelings (neutral),5,5,5,2,4,2,4,4,3,4,2,3,4,3,2,3,2,2,2,3,3,Does not change
2201,No,No,No strong feelings (neutral),2,5,1,4,1,2,1,3,1,4,5,3,5,2,1,4,3,3,5,4,5,Does not change
2976,Yes,Yes,More confident in vaccines,5,2,2,5,3,5,1,5,5,5,2,3,2,1,3,3,2,4,5,3,5,Does not change
1426,Yes,No,More confident in vaccines,5,5,3,5,5,4,4,3,2,4,4,1,1,2,1,1,2,1,1,2,3,Much more positive
374,Yes,Yes,More motivated to protect others,5,5,3,5,4,4,2,3,2,2,1,1,3,1,1,3,4,2,1,2,2,Positive
1263,No,No,NA,5,4,1,4,2,4,3,3,5,1,4,2,2,2,4,5,3,1,2,1,2,Positive
622,No,No,Overwhelmed,5,3,3,5,4,1,4,3,3,3,3,3,4,2,5,1,4,3,5,4,5,Much more positive
4893,Yes,Yes,More confident in vaccines,5,4,4,4,5,5,2,5,3,2,1,5,1,4,1,2,1,1,1,1,1,Does not change
1529,No,No,No strong feelings (neutral),1,3,4,4,5,3,4,3,5,4,4,4,2,4,1,3,5,5,1,4,3,Does not change
3181,Yes,Yes,No strong feelings (neutral),5,2,5,3,4,3,4,5,2,1,3,3,1,3,2,2,4,3,4,1,1,Positive
3060,Yes,Yes,More confident in vaccines,5,3,5,3,5,3,1,5,4,3,1,5,2,1,2,1,1,3,3,3,5,Does not change
3977,No,No,NA,1,2,5,1,1,2,4,2,2,4,4,4,5,3,3,3,4,5,3,4,4,Does not change
3281,Yes,Yes,More confident in vaccines,5,1,4,1,2,3,1,4,2,1,1,2,5,4,4,1,5,1,4,3,4,Does not change
2625,No,No,No strong feelings (neutral),2,1,3,1,3,4,3,4,3,1,3,4,2,4,4,5,5,4,2,2,2,Positive
2069,Yes,Yes,More motivated to protect others,5,3,3,4,5,5,2,4,4,1,3,1,5,4,2,3,1,4,1,1,2,Positive
4627,Yes,No,NA,1,3,1,2,2,5,3,3,4,4,5,1,5,3,4,3,2,4,3,5,5,Does not change
4512,Yes,No,No strong feelings (neutral),3,1,2,3,3,1,4,1,2,3,3,5,2,5,5,5,3,2,5,3,3,Does not change
4868,No,No,No strong feelings (neutral),2,4,2,3,3,4,1,2,3,3,5,4,4,4,4,5,3,1,3,3,1,Does not change
2920,Yes,No,More confident in vaccines,5,3,2,1,1,1,5,3,5,3,1,2,2,3,3,2,2,3,2,5,2,Does not change
561,Yes,No,"More confident in vaccines, Overwhelmed",4,2,2,4,2,3,3,2,3,4,5,4,3,1,4,1,2,1,2,3,5,Positive
4956,Yes,Yes,Overwhelmed,2,1,2,1,5,3,3,3,2,3,3,2,3,3,5,4,3,2,5,3,5,Does not change
4835,No,Yes,No strong feelings (neutral),1,1,4,3,3,1,5,2,4,1,3,2,4,1,5,5,1,2,3,5,3,Does not change
1127,Yes,No,No strong feelings (neutral),4,4,5,5,4,3,2,5,3,1,3,3,2,3,3,1,2,2,1,3,1,Does not change
3468,No,Yes,More confident in vaccines,3,2,4,3,4,5,4,5,2,2,4,4,4,3,1,4,1,3,3,1,4,Positive
1082,Yes,Yes,More motivated to protect others,2,2,2,2,3,4,1,2,3,1,1,1,3,3,1,5,1,1,1,3,2,Does not change
3370,Yes,No,No strong feelings (neutral),5,5,2,2,2,5,2,4,5,3,1,2,4,2,2,1,2,1,4,2,2,Negative
2907,Yes,No,More confident in vaccines,5,3,2,5,3,5,2,4,4,2,3,3,4,2,3,1,1,2,2,5,3,Negative
4139,No,Yes,More motivated to protect others,3,3,5,4,2,5,3,2,1,2,1,3,4,1,1,3,4,1,3,1,2,Much more positive
4312,Yes,Yes,More motivated to protect others,2,3,2,1,4,3,1,1,3,4,3,1,3,1,3,4,4,1,2,3,3,Does not change
3495,No,Yes,More confident in vaccines,5,4,3,5,4,5,3,4,2,1,1,1,1,3,2,5,1,1,3,1,3,Much more positive
2638,Yes,No,NA,3,4,4,5,4,5,1,4,1,3,2,2,2,3,5,3,1,2,2,2,4,Does not change
3315,No,Yes,No strong feelings (neutral),4,4,3,1,2,1,2,3,3,2,4,1,1,5,3,5,4,2,5,1,2,Does not change
3534,Yes,Yes,More motivated to protect others,3,2,3,2,4,1,1,2,2,4,2,3,3,3,4,2,2,2,4,3,3,Positive
192,No,No,NA,3,2,5,4,4,4,4,4,5,1,4,1,2,3,3,3,4,3,5,1,3,Does not change
1231,Yes,No,No strong feelings (neutral),4,4,4,3,4,1,5,3,1,5,4,2,4,3,5,5,2,3,3,5,3,Positive
2527,No,No,NA,4,4,1,5,5,3,5,4,3,2,2,1,2,2,3,4,2,2,1,1,4,Negative
1121,No,No,Overwhelmed,4,4,5,4,5,4,3,5,4,2,3,1,1,1,5,5,3,2,1,3,4,Does not change
681,No,No,No strong feelings (neutral),3,4,3,5,2,3,3,3,3,5,4,2,3,5,1,5,2,2,4,5,5,Much more negative
4899,Yes,Yes,No strong feelings (neutral),5,3,5,4,3,4,2,3,2,2,4,2,4,3,2,3,4,2,2,3,2,Positive
631,Yes,No,More confident in vaccines,2,4,4,2,3,5,5,4,2,4,5,3,2,4,1,3,2,2,3,3,3,Does not change
2977,No,Yes,No strong feelings (neutral),2,1,4,3,5,4,5,3,1,5,5,3,1,5,2,1,4,3,3,2,4,Positive
2311,No,No,Overwhelmed,1,2,2,1,5,2,2,3,1,4,5,5,1,5,5,3,4,4,5,2,2,Does not change
3043,Yes,Yes,"More confident in vaccines, Overwhelmed",1,3,3,5,2,1,2,2,3,1,3,2,5,1,4,1,5,2,2,1,2,Does not change
930,No,Yes,NA,5,3,3,4,1,3,4,4,2,1,4,4,2,2,5,3,4,4,1,4,3,Does not change
1348,No,No,NA,5,3,3,4,3,5,4,5,1,1,2,3,4,2,2,4,1,3,1,3,3,Does not change
817,No,No,More motivated to protect others,5,3,3,2,2,3,4,4,3,1,1,1,2,3,1,5,2,2,1,3,5,Positive
2599,Yes,Yes,More confident in vaccines,4,4,5,4,1,4,5,2,3,5,4,5,4,2,3,1,4,3,3,2,2,Does not change
1940,No,Yes,More motivated to protect others,2,4,5,4,2,2,2,2,1,2,4,5,1,1,5,5,1,5,2,3,3,Positive
416,Yes,Yes,More confident in vaccines,4,1,5,2,2,4,3,5,3,2,1,1,5,1,2,2,1,3,3,1,1,Negative
2430,Yes,No,More confident in vaccines,5,5,5,4,5,4,3,3,3,1,1,1,1,1,3,3,1,4,1,2,1,Does not change
1545,Yes,No,More confident in vaccines,5,4,2,5,3,2,3,4,5,4,1,3,1,1,2,3,1,1,2,2,5,Positive
4430,Yes,Yes,More confident in vaccines,3,5,5,3,3,5,4,2,2,1,1,2,1,1,4,4,3,1,3,2,4,Positive
3734,No,Yes,No strong feelings (neutral),5,5,1,2,3,2,4,4,3,2,4,4,1,4,3,2,3,5,5,3,3,Positive
2499,No,Yes,More confident in vaccines,5,5,1,3,4,4,5,4,2,1,2,1,3,3,2,1,1,1,4,1,1,Does not change
4974,No,Yes,No strong feelings (neutral),2,2,3,4,5,2,1,5,2,3,1,1,4,4,2,1,1,3,2,1,4,Negative
2609,Yes,No,NA,2,5,4,2,1,1,1,4,1,5,4,5,5,4,5,2,5,3,4,2,2,Does not change
4015,Yes,Yes,Overwhelmed,2,5,5,4,3,4,3,2,4,3,1,1,1,2,5,1,3,5,1,3,2,Does not change
1519,Yes,No,No strong feelings (neutral),3,5,2,5,2,5,1,3,2,3,2,4,4,3,3,2,3,3,1,4,3,Much more positive
2613,No,No,No strong feelings (neutral),4,4,5,5,2,5,3,3,2,4,2,5,3,3,4,3,5,4,4,1,1,Does not change
910,No,Yes,More motivated to protect others,5,3,2,5,4,5,2,2,3,3,5,1,3,2,2,2,4,3,1,1,3,Much more positive
3650,No,Yes,More motivated to protect others,5,3,4,5,5,5,2,2,4,3,1,2,2,2,2,4,4,3,2,2,3,Negative
4843,Yes,No,No strong feelings (neutral),1,1,4,4,4,5,1,2,2,2,3,4,3,4,3,4,5,3,3,2,4,Does not change
252,No,No,No strong feelings (neutral),1,5,1,3,4,1,5,2,2,2,5,2,3,5,1,2,2,3,4,4,1,Does not change
4032,No,Yes,More confident in vaccines,1,2,1,1,3,1,4,2,1,4,3,2,4,1,2,2,5,2,2,2,1,Positive
4392,Yes,Yes,No strong feelings (neutral),5,5,4,2,4,5,5,4,4,4,3,5,1,4,2,1,5,2,1,3,2,Much more negative
2127,Yes,No,No strong feelings (neutral),3,5,5,3,2,5,2,3,4,1,3,2,3,4,4,3,5,2,1,5,5,Does not change
2901,Yes,Yes,More confident in vaccines,5,5,5,4,3,3,2,4,4,1,3,1,2,3,1,1,1,1,1,3,4,Negative
4813,Yes,No,No strong feelings (neutral),3,2,1,5,4,1,4,3,3,2,3,3,4,5,4,3,4,3,1,5,4,Much more positive
4571,No,Yes,No strong feelings (neutral),5,3,4,2,2,3,5,3,4,1,1,3,4,3,3,4,4,3,1,5,4,Does not change
2743,Yes,No,"More confident in vaccines, Overwhelmed",1,2,2,1,3,3,2,4,3,3,5,3,5,5,5,3,5,1,4,2,5,Does not change
3073,Yes,No,No strong feelings (neutral),2,4,1,4,5,2,2,3,2,4,4,3,5,4,4,5,2,5,3,5,3,Positive
892,No,Yes,More confident in vaccines,3,5,1,5,5,3,3,2,1,3,1,1,4,4,5,1,4,1,2,2,3,Does not change
4930,Yes,No,NA,1,1,2,1,1,1,1,4,3,3,4,3,4,3,4,3,4,4,4,5,3,Does not change
4903,No,No,NA,4,3,4,4,4,3,3,3,4,5,5,2,5,4,5,3,4,1,3,5,3,Negative
3976,Yes,Yes,NA,1,4,5,2,4,3,3,3,2,5,2,2,3,2,1,1,3,2,1,1,4,Does not change
2659,No,No,No strong feelings (neutral),5,4,1,4,5,1,5,5,3,4,4,2,1,4,3,3,2,5,5,4,2,Much more negative
1178,Yes,Yes,Overwhelmed,5,3,3,2,4,5,4,2,2,3,2,4,2,2,4,2,2,2,2,2,3,Positive
4161,Yes,Yes,"More motivated to protect others, More confident in vaccines",5,5,5,2,5,5,2,3,2,4,2,1,1,3,3,1,1,1,2,1,3,Much more positive
876,Yes,No,"More confident in vaccines, Overwhelmed",5,2,5,2,2,1,3,4,2,3,2,3,3,1,5,4,2,2,5,1,4,Positive
3788,No,No,No strong feelings (neutral),5,2,3,3,5,1,3,4,5,3,2,3,1,1,4,5,2,2,2,1,2,Does not change
90,No,No,No strong feelings (neutral),1,1,3,3,1,2,2,5,2,4,5,3,5,5,4,5,3,5,5,5,5,Does not change
2034,No,No,Overwhelmed,4,4,2,3,3,1,2,1,1,5,4,2,4,1,5,2,1,2,2,1,1,Does not change
161,No,No,No strong feelings (neutral),4,2,4,1,4,5,4,3,2,5,2,3,5,3,1,2,1,1,4,2,1,Negative
879,No,Yes,No strong feelings (neutral),1,4,3,3,4,5,2,3,1,3,5,2,4,2,3,2,3,2,3,3,4,Does not change
4142,No,No,No strong feelings (neutral),3,4,5,3,2,3,3,2,4,1,3,4,4,1,3,2,3,4,5,4,1,Positive
4026,No,Yes,No strong feelings (neutral),4,3,5,4,5,5,2,1,4,3,5,1,1,3,2,2,3,3,2,1,4,Does not change
3244,Yes,No,No strong feelings (neutral),2,1,3,5,5,4,1,3,4,3,3,3,3,3,3,5,3,2,2,3,2,Negative
797,No,Yes,No strong feelings (neutral),2,1,3,2,4,2,4,4,4,5,5,3,4,4,4,2,4,5,5,2,4,Much more negative
4923,Yes,No,No strong feelings (neutral),2,5,2,2,4,2,4,1,5,1,2,3,3,2,2,2,5,1,3,2,3,Does not change
1272,Yes,No,No strong feelings (neutral),4,3,1,5,1,3,3,4,1,2,3,3,1,4,4,4,2,4,4,4,3,Negative
3849,No,No,More confident in vaccines,5,5,5,4,5,2,3,5,2,3,1,2,2,1,2,3,3,3,2,2,1,Much more negative
286,No,No,No strong feelings (neutral),3,3,5,2,5,2,1,1,1,1,3,5,5,3,1,3,4,1,3,3,1,Negative
4965,Yes,No,Overwhelmed,5,5,5,5,5,5,1,3,3,2,3,3,2,5,5,2,3,3,2,4,1,Does not change
4608,Yes,No,No strong feelings (neutral),3,4,2,2,1,4,2,1,3,3,3,2,2,5,5,4,1,3,5,4,1,Negative
2620,No,Yes,No strong feelings (neutral),4,3,5,4,5,3,3,4,4,2,3,2,5,3,3,1,4,2,5,3,4,Does not change
4603,Yes,No,More confident in vaccines,1,5,4,2,1,2,2,4,3,3,2,4,4,1,5,4,1,4,3,5,4,Does not change
2189,No,No,Overwhelmed,3,3,3,3,4,1,1,3,3,5,3,2,2,5,4,3,2,4,3,2,3,Does not change
4332,Yes,No,No strong feelings (neutral),3,5,1,4,2,4,5,4,2,5,5,3,3,1,2,3,3,3,4,3,5,Does not change
1476,No,Yes,Overwhelmed,5,5,2,4,3,2,3,3,3,1,3,2,2,1,2,3,1,5,4,2,4,Does not change
4686,Yes,Yes,No strong feelings (neutral),4,1,1,1,2,2,4,3,4,4,2,4,4,3,5,2,3,5,5,5,5,Negative
3222,No,Yes,Overwhelmed,2,3,2,2,4,4,4,4,5,1,4,2,2,2,1,2,4,3,2,2,5,Does not change
3417,No,Yes,No strong feelings (neutral),3,4,3,3,4,1,3,3,4,1,3,4,4,4,3,1,1,4,2,4,4,Does not change
1220,No,No,No strong feelings (neutral),1,2,2,1,2,1,5,5,1,4,2,4,5,3,5,3,5,5,5,5,2,Much more positive
2921,Yes,Yes,No strong feelings (neutral),4,4,4,4,3,5,4,2,4,4,4,1,4,5,1,1,1,5,2,1,2,Negative
3380,No,Yes,More motivated to protect others,4,5,5,4,4,3,3,4,4,3,4,1,1,3,3,4,2,1,1,1,1,Positive
1119,No,No,No strong feelings (neutral),4,1,1,5,2,3,5,1,4,3,3,4,3,5,5,5,3,3,3,2,4,Does not change
1403,No,Yes,Overwhelmed,4,3,3,1,5,1,1,5,4,1,2,4,2,2,5,2,2,1,1,1,1,Does not change
4359,No,No,No strong feelings (neutral),1,3,1,3,4,4,4,3,2,3,4,2,3,3,5,4,3,4,1,5,4,Does not change
1833,Yes,No,"More motivated to protect others, Overwhelmed",5,5,2,2,1,2,2,3,5,4,4,3,2,1,4,1,1,2,2,1,1,Does not change
1469,No,No,No strong feelings (neutral),1,3,5,3,5,4,4,2,3,3,3,5,3,2,3,5,3,5,3,3,4,Does not change
4879,No,No,No strong feelings (neutral),4,3,1,3,3,3,3,3,1,3,5,4,4,5,3,4,5,3,5,1,1,Does not change
1232,No,Yes,NA,1,4,5,4,4,4,2,2,4,4,3,5,1,1,3,2,1,2,3,5,3,Much more positive
4431,No,No,"More confident in vaccines, Overwhelmed, More anxious about side effects",5,3,4,4,1,5,1,3,3,3,4,2,1,2,5,4,5,1,5,2,2,Does not change
263,No,Yes,Overwhelmed,1,4,1,1,3,5,4,2,2,2,3,4,3,4,4,1,1,1,3,2,1,Does not change
2239,Yes,Yes,No strong feelings (neutral),4,4,5,3,3,2,4,1,3,1,3,1,1,1,3,1,1,1,2,1,4,Does not change
1522,Yes,Yes,More motivated to protect others,4,4,3,3,5,1,2,4,5,1,2,1,1,4,1,3,2,1,2,2,3,Positive
2666,Yes,No,No strong feelings (neutral),4,5,5,4,4,1,3,5,5,1,2,1,3,1,3,2,4,2,2,3,2,Positive
3145,No,Yes,No strong feelings (neutral),5,1,3,1,5,3,3,3,5,3,5,1,5,4,3,4,4,5,5,4,2,Does not change
2512,No,Yes,No strong feelings (neutral),5,5,4,5,4,4,5,3,5,1,3,4,1,5,4,2,3,3,3,4,4,Does not change
102,No,Yes,More confident in vaccines,5,5,5,3,2,3,4,3,4,3,2,3,2,3,3,2,5,3,1,2,3,Does not change
1989,Yes,Yes,No strong feelings (neutral),5,5,5,3,3,5,2,3,2,1,3,1,4,5,2,2,4,3,2,2,2,Positive
2310,No,No,NA,5,4,4,5,5,4,1,2,2,2,5,1,3,4,3,3,3,2,4,2,2,Does not change
2095,No,No,No strong feelings (neutral),4,5,5,2,4,5,2,3,4,1,2,3,4,2,1,1,2,1,2,1,3,Does not change
72,No,No,No strong feelings (neutral),2,5,5,3,2,4,4,3,2,5,4,3,4,2,5,4,2,2,3,4,3,Does not change
1728,No,No,No strong feelings (neutral),3,3,4,4,5,4,5,5,2,4,4,3,4,1,1,5,5,3,2,3,4,Much more negative
787,No,Yes,NA,5,1,5,5,4,4,3,2,4,1,2,3,1,1,3,1,2,2,2,2,3,Does not change
617,Yes,No,No strong feelings (neutral),2,1,2,2,2,1,2,2,3,4,2,5,4,5,4,5,3,2,4,2,5,Does not change
3177,No,No,More confident in vaccines,5,3,4,5,2,5,1,1,3,2,2,1,3,3,4,3,2,1,4,5,3,Positive
4605,Yes,No,No strong feelings (neutral),2,4,4,3,3,3,3,2,5,2,4,3,2,5,3,4,3,4,4,2,3,Does not change
3314,Yes,Yes,No strong feelings (neutral),5,5,5,5,4,5,4,5,1,1,3,1,2,1,2,3,2,2,5,2,2,Does not change
1962,No,Yes,More confident in vaccines,3,5,1,5,3,1,5,2,5,3,4,1,3,4,3,4,4,1,4,2,3,Positive
3250,Yes,No,No strong feelings (neutral),1,2,1,5,5,5,1,4,1,2,5,2,4,4,5,2,5,3,5,4,3,Does not change
882,Yes,No,No strong feelings (neutral),2,4,2,3,3,4,5,1,1,2,2,1,3,3,3,1,3,4,1,2,3,Does not change
4487,Yes,Yes,"More motivated to protect others, More confident in vaccines",4,5,2,2,1,4,3,2,1,4,5,3,4,1,1,3,1,2,1,5,1,Much more positive
2233,No,Yes,More confident in vaccines,3,5,5,5,3,3,4,2,5,1,1,2,2,4,2,5,1,1,3,1,3,Does not change
3649,Yes,No,More confident in vaccines,5,5,3,3,3,3,5,2,5,4,1,5,3,4,5,2,5,1,5,5,3,Positive
4810,No,Yes,More confident in vaccines,3,4,4,3,3,2,4,5,3,1,4,3,4,1,1,3,2,2,1,1,3,Much more negative
4279,No,Yes,No strong feelings (neutral),2,5,3,1,3,5,4,1,3,3,3,4,3,5,2,5,5,3,5,5,4,Does not change
1793,Yes,No,More confident in vaccines,4,2,4,3,4,5,5,5,3,3,5,1,1,3,1,2,3,2,4,2,1,Negative
411,No,Yes,No strong feelings (neutral),5,5,3,5,5,5,4,4,3,2,4,5,5,2,1,3,4,2,3,5,4,Does not change
1107,No,No,Overwhelmed,3,5,4,2,5,4,2,3,4,1,1,4,1,1,4,1,2,3,1,3,2,Much more positive
1195,No,Yes,More confident in vaccines,1,3,2,1,4,2,3,5,2,4,5,2,3,3,3,4,3,4,2,4,3,Does not change
3376,Yes,No,More motivated to protect others,5,3,5,2,3,1,3,3,4,3,3,5,1,5,2,5,4,4,4,3,4,Positive
3526,Yes,No,NA,5,4,1,5,4,3,4,4,5,3,2,5,5,1,4,3,3,3,1,3,2,Much more positive
4434,Yes,Yes,More confident in vaccines,5,4,3,5,5,2,3,4,4,3,1,2,1,5,1,3,1,2,3,2,2,Much more negative
853,Yes,Yes,More confident in vaccines,5,5,5,3,2,5,5,3,4,1,1,1,2,1,5,5,1,1,1,1,1,Positive
576,No,Yes,More confident in vaccines,4,5,5,2,1,3,1,1,3,2,4,3,3,2,3,3,4,3,2,1,1,Does not change
189,Yes,Yes,More confident in vaccines,5,3,2,1,5,3,2,2,4,1,1,2,3,2,1,4,4,4,4,4,2,Much more positive
4413,Yes,Yes,No strong feelings (neutral),2,2,5,5,5,4,3,4,3,3,1,1,1,4,2,1,2,2,3,5,3,Does not change
4452,No,Yes,"Overwhelmed, More anxious about side effects",3,3,4,3,3,2,5,3,4,1,3,5,3,1,5,2,5,3,2,3,1,Does not change
795,Yes,No,NA,5,5,5,5,3,5,5,4,2,1,1,5,4,2,3,3,2,1,2,1,4,Does not change
1704,Yes,No,More confident in vaccines,5,1,2,5,5,4,2,3,3,5,2,1,4,1,4,2,3,3,2,1,2,Much more positive
43,Yes,No,No strong feelings (neutral),4,4,4,3,3,4,2,5,3,3,2,2,3,1,3,1,3,4,3,1,5,Does not change
4774,Yes,No,No strong feelings (neutral),1,2,4,2,1,2,1,4,2,4,3,2,4,2,2,5,4,5,2,5,5,Does not change
4960,No,No,No strong feelings (neutral),3,2,2,5,2,2,2,1,3,5,3,3,2,2,1,4,3,2,3,2,2,Does not change
4500,No,Yes,No strong feelings (neutral),4,3,4,4,5,5,2,2,1,3,4,3,1,3,4,1,1,1,3,2,3,Does not change
408,Yes,Yes,No strong feelings (neutral),3,5,5,1,5,1,3,4,2,4,2,5,1,1,3,5,4,1,1,3,2,Positive
836,Yes,Yes,"More confident in vaccines, Overwhelmed",3,3,5,2,4,2,2,3,2,5,4,3,2,3,5,4,4,5,2,2,3,Does not change
4983,Yes,Yes,No strong feelings (neutral),5,3,2,5,2,4,2,1,5,2,2,1,2,2,1,4,3,1,2,2,1,Does not change
3827,Yes,Yes,No strong feelings (neutral),5,2,5,5,4,5,3,2,5,3,1,2,3,2,2,1,1,1,4,2,1,Does not change
3190,Yes,Yes,NA,2,5,3,4,4,4,5,1,2,5,5,5,5,3,3,5,3,1,4,3,2,Much more negative
3260,Yes,Yes,"Overwhelmed, More anxious about side effects",2,4,4,3,2,4,2,3,2,1,4,5,1,1,5,5,3,1,4,5,2,Positive
1960,No,Yes,More confident in vaccines,5,5,5,1,3,5,3,2,3,3,1,1,1,5,4,1,2,1,3,2,2,Much more positive
4728,Yes,No,Overwhelmed,5,3,4,4,3,4,2,2,3,3,3,4,1,1,5,3,3,3,3,2,4,Does not change
612,Yes,Yes,More motivated to protect others,5,5,3,3,3,4,1,1,3,2,3,2,1,3,5,1,3,2,3,1,1,Does not change
3532,No,Yes,More confident in vaccines,5,5,5,2,4,1,4,4,4,1,1,4,3,1,1,1,1,5,1,4,1,Much more negative
2651,Yes,Yes,More confident in vaccines,5,4,3,5,3,2,4,3,2,2,2,1,1,3,1,2,1,3,1,2,1,Does not change
1343,Yes,Yes,NA,5,1,5,5,3,3,1,3,2,3,3,5,2,2,4,2,3,2,4,4,5,Does not change
2147,Yes,No,No strong feelings (neutral),5,1,5,5,3,5,5,1,4,3,5,1,5,1,3,5,2,5,4,1,3,Does not change
3888,No,Yes,No strong feelings (neutral),4,4,5,3,5,4,4,5,3,1,4,4,5,4,3,5,4,1,2,3,3,Does not change
1921,No,Yes,No strong feelings (neutral),5,1,5,1,4,1,2,2,3,5,4,5,4,2,3,5,4,2,5,5,3,Does not change
965,Yes,No,No strong feelings (neutral),4,4,3,2,2,2,5,1,2,3,5,4,5,2,3,4,3,4,2,3,5,Negative
607,No,No,No strong feelings (neutral),4,1,4,5,4,3,5,2,4,2,4,3,4,5,3,2,3,5,2,5,4,Positive
1917,Yes,Yes,More motivated to protect others,5,4,5,5,5,3,3,2,2,1,2,3,3,1,1,1,4,1,2,3,1,Does not change
2079,No,No,No strong feelings (neutral),5,5,1,2,5,5,5,4,4,2,4,4,2,1,2,4,3,5,1,1,5,Negative
4135,No,Yes,More motivated to protect others,4,5,1,4,3,5,4,4,2,3,1,5,1,1,4,2,2,4,1,1,1,Much more positive
840,Yes,Yes,More motivated to protect others,5,4,4,5,5,2,2,4,3,3,1,1,2,5,3,3,4,1,2,4,2,Much more negative
4220,Yes,Yes,No strong feelings (neutral),1,2,3,2,2,4,3,3,4,5,3,3,1,2,5,2,5,4,2,4,4,Does not change
3975,Yes,Yes,Overwhelmed,3,5,5,5,2,3,3,4,4,3,4,3,5,3,5,1,5,4,2,3,3,Does not change
3943,Yes,No,No strong feelings (neutral),4,1,4,4,4,3,3,5,1,1,3,2,4,3,4,2,4,1,3,1,2,Does not change
304,Yes,Yes,More confident in vaccines,5,5,3,5,4,2,5,4,5,2,3,3,3,2,1,4,3,3,1,1,4,Positive
1851,No,Yes,No strong feelings (neutral),5,1,3,1,1,4,3,3,5,2,5,2,1,1,2,4,4,4,1,1,2,Does not change
4934,Yes,Yes,More confident in vaccines,2,5,5,2,2,3,4,4,4,4,2,2,4,1,1,1,4,2,4,1,1,Does not change
2563,No,No,No strong feelings (neutral),2,4,3,3,3,3,3,4,4,5,3,4,4,5,2,4,2,4,4,2,3,Does not change
64,Yes,Yes,No strong feelings (neutral),5,2,4,5,2,2,1,1,1,2,2,3,4,1,4,4,3,3,3,4,2,Much more positive
2232,Yes,Yes,More confident in vaccines,5,5,5,3,3,4,2,3,3,2,4,1,3,4,3,4,1,2,2,3,2,Positive
340,Yes,Yes,Overwhelmed,3,3,4,3,3,2,2,3,1,1,2,3,1,2,4,1,1,5,4,1,4,Does not change
2085,No,Yes,Overwhelmed,3,1,5,4,5,4,4,4,3,1,1,3,3,3,5,4,4,2,3,1,2,Does not change
